listKey,listTitle,expectedField,actualField,driftType,severity,requirement,judgement,notes,evidenceSource
activity_diary,ActivityDiary,,User_x0020_ID44,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID45,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID46,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID47,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID48,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID49,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID50,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID51,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID52,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID53,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID54,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID55,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID56,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID57,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID58,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,User_x0020_ID9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,WorkflowInstanceID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
activity_diary,ActivityDiary,,WorkflowVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,ApprovalAction,ApprovalAction,match,ok,essential,no-action,,live-probe
approval_logs,Approval_Logs,ApprovedAt,ApprovedAt,match,ok,essential,no-action,,live-probe
approval_logs,Approval_Logs,ApprovedBy,ApprovedBy,match,ok,essential,no-action,,live-probe
approval_logs,Approval_Logs,ParentScheduleId,ParentScheduleId,match,ok,essential,no-action,,live-probe
approval_logs,Approval_Logs,ApprovalNote,ApprovalNote,match,ok,optional,no-action,,live-probe
approval_logs,Approval_Logs,,_ColorHex,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_CommentFlags,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_DraftOwnerId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_EditMenuTableEnd,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_EditMenuTableStart,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_EditMenuTableStart2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_Emoji,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_IsCurrentVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_Level,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_ModerationComments,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_ModerationStatus,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_RansomwareAnomalyMetaInfo,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_UIVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_VirusInfo,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_VirusStatus,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,_VirusVendorID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,AccessPolicy,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,BaseName,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,ContentVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,Created_x0020_Date,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,EncodedAbsUrl,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,FileDirRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,FileLeafRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,FileRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,FSObjType,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,HTML_x0020_File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,Last_x0020_Modified,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,LinkFilename,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,LinkFilename2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,LinkFilenameNoMenu,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,LinkTitle2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,MainLinkSettings,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,NoExecute,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,OriginatorId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,owshiddenversion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,ParentUniqueId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,PermMask,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,PrincipalCount,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,ProgId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,Restricted,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,SelectTitle,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,ServerUrl,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,SMLastModifiedDate,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,SMTotalFileCount,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,SMTotalFileStreamSize,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,SMTotalSize,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,SortBehavior,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,SyncClientId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,WorkflowInstanceID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
approval_logs,Approval_Logs,,WorkflowVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,CheckInAt,CheckInAt,match,ok,essential,no-action,,live-probe
attendance_daily,AttendanceDaily,RecordDate,RecordDate,match,ok,essential,no-action,,live-probe
attendance_daily,AttendanceDaily,Status,Status,match,ok,essential,no-action,,live-probe
attendance_daily,AttendanceDaily,UserCode,UserCode,match,ok,essential,no-action,,live-probe
attendance_daily,AttendanceDaily,AbsentMorningContacted,,missing,info,optional,optional-missing,Not present in snapshot (coverage=full).,live-probe
attendance_daily,AttendanceDaily,AbsentMorningMethod,,missing,info,optional,optional-missing,Not present in snapshot (coverage=full).,live-probe
attendance_daily,AttendanceDaily,CheckOutAt,CheckOutAt,match,ok,optional,no-action,,live-probe
attendance_daily,AttendanceDaily,CntAttendIn,,missing,info,optional,optional-missing,Not present in snapshot (coverage=full).,live-probe
attendance_daily,AttendanceDaily,CntAttendOut,,missing,info,optional,optional-missing,Not present in snapshot (coverage=full).,live-probe
attendance_daily,AttendanceDaily,EveningChecked,EveningChecked,match,ok,optional,no-action,,live-probe
attendance_daily,AttendanceDaily,EveningNote,EveningNote,match,ok,optional,no-action,,live-probe
attendance_daily,AttendanceDaily,IsAbsenceAddonClaimable,,missing,info,optional,optional-missing,Not present in snapshot (coverage=full).,live-probe
attendance_daily,AttendanceDaily,IsEarlyLeave,,missing,info,optional,optional-missing,Not present in snapshot (coverage=full).,live-probe
attendance_daily,AttendanceDaily,ProvidedMinutes,ProvidedMinutes,match,ok,optional,no-action,,live-probe
attendance_daily,AttendanceDaily,TransportFrom,TransportFrom,match,ok,optional,no-action,,live-probe
attendance_daily,AttendanceDaily,TransportTo,TransportTo,match,ok,optional,no-action,,live-probe
attendance_daily,AttendanceDaily,UserConfirmedAt,,missing,info,optional,optional-missing,Not present in snapshot (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,_ColorHex,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,_CommentFlags,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,_DraftOwnerId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,_EditMenuTableEnd,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,_EditMenuTableStart,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
